onset	duration	trial_type
20.233887	0.0	MU_01
20.480957	0.0	MU_08
20.530762	0.0	MU_08
20.650391	0.0	MU_07
20.685059	0.0	MU_09
20.703125	0.0	MU_08
20.724609	0.0	MU_01
20.75293	0.0	MU_08
20.753418	0.0	MU_02
20.82373	0.0	MU_05
20.85498	0.0	MU_08
20.974609	0.0	MU_07
21.107422	0.0	MU_08
21.184082	0.0	MU_03
21.237793	0.0	MU_00
21.355957	0.0	MU_07
21.373047	0.0	MU_06
21.373535	0.0	MU_09
21.583496	0.0	MU_03
21.585938	0.0	MU_06
21.651367	0.0	MU_05
21.740234	0.0	MU_05
21.757324	0.0	MU_09
21.759766	0.0	MU_03
21.958984	0.0	MU_03
21.965332	0.0	MU_05
22.059082	0.0	MU_07
22.074219	0.0	MU_06
22.115234	0.0	MU_09
22.218262	0.0	MU_05
22.241699	0.0	MU_03
22.321289	0.0	MU_07
22.321777	0.0	MU_02
22.322754	0.0	MU_08
22.351562	0.0	MU_05
22.371582	0.0	MU_02
22.398926	0.0	MU_01
22.462402	0.0	MU_03
22.496582	0.0	MU_04
22.631348	0.0	MU_04
22.633301	0.0	MU_03
22.665039	0.0	MU_08
22.820801	0.0	MU_08
22.849121	0.0	MU_04
22.87207	0.0	MU_01
22.882324	0.0	MU_07
22.955566	0.0	MU_08
22.961426	0.0	MU_00
23.035645	0.0	MU_00
23.096191	0.0	MU_01
23.160156	0.0	MU_04
23.162109	0.0	MU_05
23.24707	0.0	MU_03
23.313477	0.0	MU_01
23.34375	0.0	MU_04
23.362305	0.0	MU_08
23.470215	0.0	MU_02
23.562988	0.0	MU_09
23.645508	0.0	MU_02
23.662109	0.0	MU_05
23.666504	0.0	MU_03
23.696289	0.0	MU_07
23.697754	0.0	MU_04
23.731445	0.0	MU_08
23.734863	0.0	MU_03
23.745117	0.0	MU_02
23.818848	0.0	MU_00
23.819336	0.0	MU_09
23.895996	0.0	MU_00
23.949707	0.0	MU_03
24.003418	0.0	MU_07
24.058105	0.0	MU_07
24.087402	0.0	MU_02
24.128906	0.0	MU_04
24.267578	0.0	MU_09
24.337891	0.0	MU_08
24.365234	0.0	MU_02
24.383789	0.0	MU_00
24.414551	0.0	MU_09
24.452637	0.0	MU_06
24.501465	0.0	MU_00
24.527832	0.0	MU_03
24.588867	0.0	MU_03
24.678223	0.0	MU_01
24.730957	0.0	MU_05
24.735352	0.0	MU_02
24.780762	0.0	MU_05
24.878906	0.0	MU_07
24.886719	0.0	MU_06
24.894531	0.0	MU_08
24.899414	0.0	MU_01
24.987305	0.0	MU_05
25.03125	0.0	MU_02
25.105957	0.0	MU_05
25.115723	0.0	MU_08
25.165527	0.0	MU_08
25.220215	0.0	MU_06
25.253906	0.0	MU_08
25.27002	0.0	MU_06
25.341309	0.0	MU_01
25.374023	0.0	MU_08
25.381348	0.0	MU_09
25.405762	0.0	MU_01
25.568359	0.0	MU_03
25.580078	0.0	MU_06
25.600098	0.0	MU_02
25.694824	0.0	MU_09
25.700684	0.0	MU_06
25.722168	0.0	MU_03
25.750488	0.0	MU_06
25.792969	0.0	MU_03
25.838867	0.0	MU_00
25.841309	0.0	MU_08
25.903809	0.0	MU_05
25.927246	0.0	MU_06
25.949707	0.0	MU_02
25.995605	0.0	MU_03
26.147949	0.0	MU_05
26.158203	0.0	MU_02
26.211426	0.0	MU_01
26.217773	0.0	MU_03
26.227539	0.0	MU_02
26.289551	0.0	MU_06
26.327637	0.0	MU_02
26.341309	0.0	MU_09
26.382812	0.0	MU_06
26.384277	0.0	MU_04
26.385742	0.0	MU_02
26.389648	0.0	MU_08
26.401855	0.0	MU_07
26.435547	0.0	MU_02
26.556152	0.0	MU_09
26.616699	0.0	MU_00
26.650879	0.0	MU_09
26.700684	0.0	MU_09
26.732422	0.0	MU_08
26.759277	0.0	MU_02
26.803711	0.0	MU_03
26.874023	0.0	MU_04
27.12793	0.0	MU_03
27.181152	0.0	MU_09
27.222168	0.0	MU_06
27.314453	0.0	MU_08
27.339844	0.0	MU_00
27.355469	0.0	MU_04
27.37207	0.0	MU_03
27.378418	0.0	MU_09
27.505859	0.0	MU_03
27.540527	0.0	MU_01
27.556152	0.0	MU_04
27.586426	0.0	MU_08
27.671387	0.0	MU_09
27.732422	0.0	MU_02
27.768066	0.0	MU_09
27.798828	0.0	MU_05
28.063477	0.0	MU_00
28.071289	0.0	MU_09
28.174316	0.0	MU_09
28.196289	0.0	MU_03
28.224121	0.0	MU_09
28.246094	0.0	MU_03
28.254883	0.0	MU_01
28.336914	0.0	MU_01
28.399414	0.0	MU_07
28.453125	0.0	MU_08
28.481934	0.0	MU_03
28.527832	0.0	MU_06
28.547852	0.0	MU_09
28.621582	0.0	MU_00
28.64502	0.0	MU_08
28.67041	0.0	MU_02
28.675781	0.0	MU_09
28.67627	0.0	MU_05
28.720215	0.0	MU_01
28.762207	0.0	MU_00
28.766113	0.0	MU_05
28.774414	0.0	MU_01
28.782227	0.0	MU_06
28.825684	0.0	MU_08
28.827148	0.0	MU_04
28.86084	0.0	MU_09
28.916992	0.0	MU_08
28.966797	0.0	MU_08
28.984375	0.0	MU_09
29.042969	0.0	MU_09
29.161621	0.0	MU_03
29.210938	0.0	MU_07
29.212402	0.0	MU_06
29.256836	0.0	MU_09
29.273438	0.0	MU_07
29.280273	0.0	MU_03
29.317383	0.0	MU_01
29.333008	0.0	MU_03
29.405762	0.0	MU_08
29.469727	0.0	MU_04
29.527832	0.0	MU_02
29.580566	0.0	MU_03
29.630371	0.0	MU_03
29.69873	0.0	MU_05
29.732422	0.0	MU_08
29.749023	0.0	MU_05
29.806152	0.0	MU_01
29.972656	0.0	MU_08
29.983887	0.0	MU_02
30.03418	0.0	MU_06
30.095703	0.0	MU_02
30.125977	0.0	MU_04
30.141113	0.0	MU_08
30.201172	0.0	MU_00
30.241699	0.0	MU_08
30.242676	0.0	MU_01
30.289062	0.0	MU_04
30.336914	0.0	MU_08
30.336914	0.0	MU_01
30.36084	0.0	MU_00
30.597656	0.0	MU_05
30.942383	0.0	MU_04
31.033203	0.0	MU_08
31.052246	0.0	MU_02
31.086426	0.0	MU_04
31.134277	0.0	MU_06
31.139648	0.0	MU_01
31.145508	0.0	MU_04
31.180664	0.0	MU_05
31.226562	0.0	MU_02
31.25	0.0	MU_00
31.304688	0.0	MU_03
31.428711	0.0	MU_03
31.454102	0.0	MU_07
31.498047	0.0	MU_00
31.711426	0.0	MU_02
31.762695	0.0	MU_03
31.782715	0.0	MU_06
31.971191	0.0	MU_05
32.012695	0.0	MU_04
32.060547	0.0	MU_07
32.0625	0.0	MU_04
32.34375	0.0	MU_04
32.432129	0.0	MU_04
32.472656	0.0	MU_03
32.564453	0.0	MU_02
32.663574	0.0	MU_03
32.855957	0.0	MU_08
32.904785	0.0	MU_01
32.912109	0.0	MU_09
32.959961	0.0	MU_05
33.008301	0.0	MU_02
33.338867	0.0	MU_04
33.415527	0.0	MU_03
33.445312	0.0	MU_00
33.465332	0.0	MU_03
33.600586	0.0	MU_03
33.601074	0.0	MU_01
33.637207	0.0	MU_04
33.765137	0.0	MU_01
33.769531	0.0	MU_07
33.942871	0.0	MU_05
34.290039	0.0	MU_02
34.577148	0.0	MU_00
34.665527	0.0	MU_03
34.683594	0.0	MU_00
34.820801	0.0	MU_06
36.208984	0.0	MU_01
37.103027	0.0	MU_00
