onset	duration	trial_type
11.19043	0.0	MU_07
11.27002	0.0	MU_03
11.30957	0.0	MU_02
11.461914	0.0	MU_08
11.476074	0.0	MU_07
11.480957	0.0	MU_00
11.667969	0.0	MU_00
11.790039	0.0	MU_05
11.80957	0.0	MU_04
11.839844	0.0	MU_05
12.067383	0.0	MU_02
12.117188	0.0	MU_02
12.165527	0.0	MU_00
12.19873	0.0	MU_06
12.220215	0.0	MU_04
12.248535	0.0	MU_06
12.27002	0.0	MU_04
12.331055	0.0	MU_09
12.345703	0.0	MU_06
12.349609	0.0	MU_03
12.427246	0.0	MU_07
12.467773	0.0	MU_08
12.633301	0.0	MU_06
12.647949	0.0	MU_07
12.691895	0.0	MU_03
12.706543	0.0	MU_02
12.781738	0.0	MU_05
12.781738	0.0	MU_01
12.928223	0.0	MU_08
13.01123	0.0	MU_06
13.040039	0.0	MU_02
13.07373	0.0	MU_09
13.223633	0.0	MU_05
13.25293	0.0	MU_03
13.280273	0.0	MU_02
13.283691	0.0	MU_01
13.299805	0.0	MU_09
13.414062	0.0	MU_03
13.446289	0.0	MU_05
13.502441	0.0	MU_04
13.529785	0.0	MU_07
13.554688	0.0	MU_06
13.587402	0.0	MU_08
13.599609	0.0	MU_04
13.61084	0.0	MU_02
13.731934	0.0	MU_04
13.858398	0.0	MU_06
13.885742	0.0	MU_05
13.920898	0.0	MU_00
13.987793	0.0	MU_05
14.000977	0.0	MU_09
14.001953	0.0	MU_06
14.058105	0.0	MU_03
14.087402	0.0	MU_09
14.175293	0.0	MU_06
14.273438	0.0	MU_00
14.304199	0.0	MU_05
14.38623	0.0	MU_05
14.432617	0.0	MU_07
14.458496	0.0	MU_05
14.465332	0.0	MU_01
14.508301	0.0	MU_05
14.557129	0.0	MU_00
14.601074	0.0	MU_05
14.614258	0.0	MU_07
14.703125	0.0	MU_05
14.732422	0.0	MU_04
14.789551	0.0	MU_01
14.867188	0.0	MU_06
14.917969	0.0	MU_03
14.967773	0.0	MU_03
14.990234	0.0	MU_01
15.031738	0.0	MU_05
15.044922	0.0	MU_03
15.084961	0.0	MU_05
15.112305	0.0	MU_02
15.268066	0.0	MU_07
15.288574	0.0	MU_06
15.360352	0.0	MU_04
15.394531	0.0	MU_06
15.410156	0.0	MU_04
15.42041	0.0	MU_01
15.459961	0.0	MU_04
15.495117	0.0	MU_08
15.522461	0.0	MU_04
15.536621	0.0	MU_09
15.674805	0.0	MU_09
15.750977	0.0	MU_05
15.757324	0.0	MU_04
15.768066	0.0	MU_02
15.900879	0.0	MU_09
16.010254	0.0	MU_07
16.041504	0.0	MU_04
16.072266	0.0	MU_06
16.153809	0.0	MU_03
16.207031	0.0	MU_09
16.20752	0.0	MU_05
16.338867	0.0	MU_09
16.347656	0.0	MU_04
16.36084	0.0	MU_08
16.408691	0.0	MU_06
16.411621	0.0	MU_02
16.450195	0.0	MU_07
16.465332	0.0	MU_04
16.478516	0.0	MU_01
16.490723	0.0	MU_00
16.597168	0.0	MU_08
16.617188	0.0	MU_06
16.773438	0.0	MU_04
16.852051	0.0	MU_05
16.996582	0.0	MU_04
17.057129	0.0	MU_04
17.060547	0.0	MU_00
17.092773	0.0	MU_08
17.106934	0.0	MU_04
17.109375	0.0	MU_01
17.129395	0.0	MU_02
17.199219	0.0	MU_08
17.212891	0.0	MU_01
17.217285	0.0	MU_02
17.25	0.0	MU_07
17.264648	0.0	MU_01
17.274414	0.0	MU_09
17.277832	0.0	MU_06
17.345215	0.0	MU_02
17.357422	0.0	MU_09
17.486816	0.0	MU_02
17.494629	0.0	MU_06
17.667969	0.0	MU_02
17.70752	0.0	MU_00
17.76416	0.0	MU_00
17.877441	0.0	MU_04
17.92041	0.0	MU_08
17.931152	0.0	MU_02
17.96875	0.0	MU_00
17.980957	0.0	MU_02
17.994629	0.0	MU_01
18.215332	0.0	MU_09
18.218262	0.0	MU_03
18.266113	0.0	MU_01
18.511719	0.0	MU_03
18.597656	0.0	MU_07
18.706543	0.0	MU_00
18.716309	0.0	MU_04
18.791016	0.0	MU_02
18.84668	0.0	MU_02
18.867188	0.0	MU_09
18.877441	0.0	MU_07
18.898926	0.0	MU_01
18.900879	0.0	MU_00
18.966797	0.0	MU_00
18.983398	0.0	MU_04
19.151855	0.0	MU_07
19.165527	0.0	MU_08
19.228027	0.0	MU_01
19.268066	0.0	MU_04
19.277344	0.0	MU_08
19.29541	0.0	MU_06
19.32959	0.0	MU_07
19.37207	0.0	MU_03
19.415527	0.0	MU_02
19.421875	0.0	MU_03
19.444824	0.0	MU_08
19.452148	0.0	MU_05
19.477539	0.0	MU_01
19.478516	0.0	MU_06
19.494629	0.0	MU_08
19.51709	0.0	MU_03
19.566895	0.0	MU_02
19.604004	0.0	MU_01
19.766113	0.0	MU_02
19.88623	0.0	MU_06
19.962402	0.0	MU_04
19.965332	0.0	MU_09
20.015137	0.0	MU_09
20.01709	0.0	MU_00
20.080566	0.0	MU_07
20.112793	0.0	MU_05
20.122559	0.0	MU_06
20.135254	0.0	MU_02
20.144531	0.0	MU_00
20.188477	0.0	MU_08
20.20459	0.0	MU_00
20.271484	0.0	MU_09
20.273926	0.0	MU_00
20.289062	0.0	MU_05
20.351074	0.0	MU_02
20.397949	0.0	MU_07
20.428223	0.0	MU_02
20.597656	0.0	MU_02
20.615723	0.0	MU_06
20.649414	0.0	MU_03
20.666504	0.0	MU_00
20.669434	0.0	MU_04
20.699219	0.0	MU_03
20.702148	0.0	MU_05
20.724121	0.0	MU_09
20.758301	0.0	MU_01
20.771484	0.0	MU_04
20.872559	0.0	MU_02
20.875977	0.0	MU_04
20.883789	0.0	MU_06
20.891602	0.0	MU_03
20.911133	0.0	MU_08
21.033203	0.0	MU_08
21.042969	0.0	MU_03
21.074707	0.0	MU_01
21.101074	0.0	MU_04
21.106934	0.0	MU_03
21.19873	0.0	MU_02
21.200684	0.0	MU_09
21.379883	0.0	MU_00
21.410645	0.0	MU_01
21.416016	0.0	MU_03
21.44043	0.0	MU_00
21.481934	0.0	MU_03
21.490234	0.0	MU_00
21.501953	0.0	MU_01
21.560059	0.0	MU_02
21.583496	0.0	MU_04
21.625977	0.0	MU_01
21.650879	0.0	MU_00
21.682617	0.0	MU_08
21.714355	0.0	MU_00
21.732422	0.0	MU_08
21.772949	0.0	MU_04
21.887695	0.0	MU_03
22.006836	0.0	MU_07
22.02832	0.0	MU_03
22.058594	0.0	MU_04
22.077637	0.0	MU_01
22.081543	0.0	MU_07
22.086914	0.0	MU_02
22.099121	0.0	MU_03
22.13916	0.0	MU_09
22.142578	0.0	MU_00
22.236328	0.0	MU_03
22.240234	0.0	MU_02
22.364746	0.0	MU_03
22.395508	0.0	MU_06
22.414551	0.0	MU_03
22.523926	0.0	MU_08
22.524902	0.0	MU_09
22.57373	0.0	MU_08
22.605957	0.0	MU_07
22.608887	0.0	MU_06
22.633789	0.0	MU_09
22.63623	0.0	MU_04
22.721191	0.0	MU_07
22.742676	0.0	MU_00
22.759766	0.0	MU_04
22.848145	0.0	MU_04
22.930176	0.0	MU_03
22.978027	0.0	MU_06
23.004395	0.0	MU_01
23.021973	0.0	MU_07
23.060547	0.0	MU_03
23.094727	0.0	MU_02
23.156738	0.0	MU_04
23.178711	0.0	MU_01
23.236328	0.0	MU_00
23.288574	0.0	MU_06
23.290039	0.0	MU_04
23.331543	0.0	MU_08
23.41748	0.0	MU_00
23.46875	0.0	MU_02
23.471191	0.0	MU_05
23.561523	0.0	MU_00
23.567871	0.0	MU_09
23.598145	0.0	MU_01
23.758789	0.0	MU_06
23.845215	0.0	MU_09
23.897461	0.0	MU_03
24.004395	0.0	MU_06
24.021973	0.0	MU_01
24.065918	0.0	MU_02
24.071289	0.0	MU_04
24.115234	0.0	MU_05
24.117188	0.0	MU_07
24.119629	0.0	MU_08
24.123047	0.0	MU_02
24.124023	0.0	MU_04
24.146484	0.0	MU_01
24.156738	0.0	MU_00
24.172852	0.0	MU_02
24.173828	0.0	MU_04
24.310059	0.0	MU_01
24.359863	0.0	MU_01
24.406738	0.0	MU_08
24.415527	0.0	MU_09
24.458496	0.0	MU_08
24.504395	0.0	MU_04
24.82666	0.0	MU_05
24.876465	0.0	MU_05
24.912109	0.0	MU_09
24.951172	0.0	MU_02
24.987793	0.0	MU_06
25.01709	0.0	MU_03
25.034668	0.0	MU_05
25.066895	0.0	MU_03
25.095215	0.0	MU_08
25.103027	0.0	MU_05
25.254395	0.0	MU_09
25.271973	0.0	MU_07
25.297852	0.0	MU_05
25.305664	0.0	MU_04
25.334473	0.0	MU_00
25.547852	0.0	MU_08
25.572266	0.0	MU_04
25.724609	0.0	MU_03
25.797363	0.0	MU_09
25.79834	0.0	MU_00
25.856934	0.0	MU_08
25.866211	0.0	MU_01
26.048828	0.0	MU_04
26.115723	0.0	MU_01
26.172852	0.0	MU_08
26.198242	0.0	MU_07
26.302246	0.0	MU_06
26.335449	0.0	MU_01
26.349121	0.0	MU_04
26.408691	0.0	MU_06
26.439453	0.0	MU_02
26.461914	0.0	MU_09
26.507324	0.0	MU_04
26.550781	0.0	MU_01
26.595703	0.0	MU_03
26.675781	0.0	MU_00
26.778809	0.0	MU_05
26.812012	0.0	MU_02
26.828613	0.0	MU_05
26.867676	0.0	MU_08
26.898438	0.0	MU_01
26.907715	0.0	MU_02
26.912598	0.0	MU_05
26.91748	0.0	MU_08
26.922363	0.0	MU_00
26.941895	0.0	MU_09
26.958496	0.0	MU_01
26.966797	0.0	MU_05
26.976074	0.0	MU_02
27.028809	0.0	MU_03
27.037109	0.0	MU_06
27.058105	0.0	MU_01
27.058105	0.0	MU_07
27.078125	0.0	MU_08
27.1875	0.0	MU_09
27.31543	0.0	MU_04
27.398926	0.0	MU_03
27.42041	0.0	MU_08
27.560059	0.0	MU_01
27.654785	0.0	MU_08
27.692383	0.0	MU_09
27.722656	0.0	MU_08
27.882812	0.0	MU_08
27.911621	0.0	MU_01
27.916016	0.0	MU_00
27.932617	0.0	MU_08
28.015625	0.0	MU_05
28.025391	0.0	MU_04
28.044922	0.0	MU_01
28.094727	0.0	MU_01
28.123047	0.0	MU_07
28.123535	0.0	MU_02
28.193359	0.0	MU_08
28.197754	0.0	MU_02
28.318359	0.0	MU_09
28.367188	0.0	MU_06
28.442871	0.0	MU_07
28.480957	0.0	MU_03
28.619629	0.0	MU_02
28.663574	0.0	MU_08
28.843262	0.0	MU_05
29.044922	0.0	MU_05
29.049316	0.0	MU_08
29.091797	0.0	MU_04
29.105469	0.0	MU_02
29.324707	0.0	MU_06
29.399902	0.0	MU_06
29.463867	0.0	MU_00
29.473633	0.0	MU_02
29.520996	0.0	MU_06
29.560059	0.0	MU_09
29.64502	0.0	MU_08
29.66748	0.0	MU_07
29.668945	0.0	MU_01
29.925293	0.0	MU_01
29.925781	0.0	MU_08
30.003906	0.0	MU_08
30.024902	0.0	MU_06
30.062012	0.0	MU_02
30.240234	0.0	MU_07
30.366211	0.0	MU_00
30.392578	0.0	MU_09
30.436523	0.0	MU_06
30.526367	0.0	MU_02
30.710938	0.0	MU_02
30.833008	0.0	MU_09
30.842285	0.0	MU_01
30.908691	0.0	MU_07
30.916992	0.0	MU_01
30.937988	0.0	MU_05
30.966797	0.0	MU_01
31.018555	0.0	MU_04
31.030273	0.0	MU_00
31.080078	0.0	MU_00
31.102051	0.0	MU_08
31.187988	0.0	MU_07
31.377441	0.0	MU_05
31.453613	0.0	MU_03
31.64209	0.0	MU_02
31.671875	0.0	MU_08
31.676758	0.0	MU_07
31.72168	0.0	MU_08
31.777344	0.0	MU_01
31.782227	0.0	MU_02
31.836426	0.0	MU_08
31.84375	0.0	MU_09
31.884277	0.0	MU_01
31.901367	0.0	MU_07
31.921387	0.0	MU_00
31.924805	0.0	MU_03
31.934082	0.0	MU_01
31.971191	0.0	MU_00
32.06543	0.0	MU_06
32.143555	0.0	MU_05
32.234375	0.0	MU_03
32.275879	0.0	MU_08
32.441406	0.0	MU_00
32.505859	0.0	MU_01
32.571777	0.0	MU_04
32.622559	0.0	MU_05
32.635254	0.0	MU_06
32.67334	0.0	MU_00
32.677246	0.0	MU_02
32.87793	0.0	MU_01
32.932129	0.0	MU_06
32.947266	0.0	MU_00
32.969238	0.0	MU_07
33.207031	0.0	MU_00
33.28418	0.0	MU_05
33.506836	0.0	MU_04
33.823242	0.0	MU_03
34.262695	0.0	MU_01
34.690918	0.0	MU_02
34.693848	0.0	MU_00
34.738281	0.0	MU_03
35.047363	0.0	MU_01
35.312012	0.0	MU_00
