onset	duration	trial_type
17.151367	0.0	MU_02
17.166992	0.0	MU_03
17.1875	0.0	MU_00
17.240723	0.0	MU_02
17.470215	0.0	MU_01
17.672363	0.0	MU_01
17.816406	0.0	MU_00
17.866211	0.0	MU_00
17.887207	0.0	MU_02
17.97998	0.0	MU_04
18.128418	0.0	MU_01
18.128906	0.0	MU_03
18.24707	0.0	MU_03
18.274902	0.0	MU_01
18.408691	0.0	MU_02
18.570801	0.0	MU_03
18.635254	0.0	MU_04
18.704102	0.0	MU_04
18.723145	0.0	MU_03
18.818359	0.0	MU_03
18.830078	0.0	MU_04
18.90625	0.0	MU_01
18.956055	0.0	MU_01
18.97998	0.0	MU_04
19.154297	0.0	MU_03
19.161133	0.0	MU_00
19.210938	0.0	MU_00
19.266602	0.0	MU_00
19.569824	0.0	MU_00
19.641113	0.0	MU_02
19.868652	0.0	MU_03
19.911621	0.0	MU_01
19.917969	0.0	MU_00
20.053711	0.0	MU_00
20.106934	0.0	MU_04
20.108887	0.0	MU_02
20.184082	0.0	MU_04
20.621094	0.0	MU_00
20.990234	0.0	MU_00
21.036133	0.0	MU_01
21.268066	0.0	MU_04
21.347168	0.0	MU_03
21.364746	0.0	MU_00
21.439453	0.0	MU_00
21.508789	0.0	MU_00
21.76416	0.0	MU_04
21.813965	0.0	MU_04
21.883789	0.0	MU_03
21.916016	0.0	MU_01
21.933594	0.0	MU_03
22.001953	0.0	MU_03
22.032715	0.0	MU_02
22.051758	0.0	MU_03
22.095215	0.0	MU_04
22.14502	0.0	MU_04
22.184082	0.0	MU_00
22.362305	0.0	MU_00
22.587402	0.0	MU_00
22.700684	0.0	MU_04
22.991699	0.0	MU_00
23.041504	0.0	MU_00
23.144043	0.0	MU_01
23.215332	0.0	MU_04
23.219238	0.0	MU_03
23.253418	0.0	MU_00
23.265137	0.0	MU_04
23.337402	0.0	MU_02
23.517578	0.0	MU_03
23.541992	0.0	MU_01
23.654785	0.0	MU_00
23.70459	0.0	MU_00
23.750977	0.0	MU_03
23.754395	0.0	MU_00
23.757812	0.0	MU_04
23.993164	0.0	MU_01
24.345215	0.0	MU_02
24.441406	0.0	MU_02
24.51709	0.0	MU_00
24.848633	0.0	MU_00
25.047363	0.0	MU_03
25.059082	0.0	MU_01
25.256348	0.0	MU_04
25.778809	0.0	MU_04
25.796387	0.0	MU_01
25.85791	0.0	MU_03
25.859375	0.0	MU_00
25.907715	0.0	MU_03
25.970703	0.0	MU_02
26.42334	0.0	MU_01
26.461914	0.0	MU_04
26.513672	0.0	MU_02
26.731934	0.0	MU_01
26.751465	0.0	MU_04
26.810059	0.0	MU_03
26.948242	0.0	MU_03
27.08252	0.0	MU_04
27.158203	0.0	MU_02
27.302246	0.0	MU_03
27.380371	0.0	MU_03
27.439453	0.0	MU_04
27.713379	0.0	MU_02
27.734375	0.0	MU_03
27.764648	0.0	MU_02
27.82666	0.0	MU_01
27.893555	0.0	MU_03
27.943359	0.0	MU_03
28.001953	0.0	MU_00
28.100098	0.0	MU_04
28.254883	0.0	MU_02
28.335449	0.0	MU_04
28.37793	0.0	MU_00
28.464355	0.0	MU_03
28.51416	0.0	MU_03
28.686035	0.0	MU_02
29.083984	0.0	MU_02
29.149902	0.0	MU_02
29.208008	0.0	MU_00
29.27832	0.0	MU_02
29.483887	0.0	MU_04
29.491699	0.0	MU_03
29.547363	0.0	MU_04
29.566895	0.0	MU_02
29.612793	0.0	MU_04
29.616699	0.0	MU_02
29.701172	0.0	MU_03
29.814941	0.0	MU_02
30.033691	0.0	MU_04
30.163574	0.0	MU_04
30.177734	0.0	MU_01
30.228516	0.0	MU_01
30.434082	0.0	MU_02
30.461914	0.0	MU_00
30.474609	0.0	MU_04
30.526367	0.0	MU_02
30.654785	0.0	MU_01
31.062012	0.0	MU_02
31.07959	0.0	MU_04
31.111816	0.0	MU_02
31.140137	0.0	MU_00
31.189941	0.0	MU_00
31.616211	0.0	MU_04
31.660156	0.0	MU_03
31.857422	0.0	MU_02
32.16748	0.0	MU_03
32.191406	0.0	MU_01
32.334961	0.0	MU_01
32.383789	0.0	MU_00
32.728027	0.0	MU_02
33.248535	0.0	MU_01
33.332031	0.0	MU_01
33.381836	0.0	MU_01
33.64209	0.0	MU_00
33.791016	0.0	MU_02
33.889648	0.0	MU_03
35.578613	0.0	MU_00
37.397461	0.0	MU_01
